2.000000000000000042e-02,0.000000000000000000e+00,1.780345371089272533e+01,1.020169142177110189e+00,6.871977948934191449e-01
2.000000000000000042e-02,1.000000000000000000e+00,9.225397002871291363e+01,2.000000000000000000e+01,9.000000000000000000e+01
2.100000000000000130e-02,0.000000000000000000e+00,7.851352461083978440e+00,2.419517502449084745e+01,1.798711331802158586e+00
2.100000000000000130e-02,1.000000000000000000e+00,4.108067566406933224e+01,-1.000000000000000000e+01,4.000000000000000000e+01
2.199999999999999872e-02,0.000000000000000000e+00,1.189670174192915475e+01,2.574528547079510332e+01,1.113172981196678180e+00
2.199999999999999872e-02,1.000000000000000000e+00,1.912278557239237387e+01,2.000000000000000000e+01,0.000000000000000000e+00
2.299999999999999961e-02,0.000000000000000000e+00,1.204377279470081064e+01,1.583423498932200602e+01,2.320877344419044697e+00
2.299999999999999961e-02,1.000000000000000000e+00,9.131006311895171734e+01,2.000000000000000000e+01,9.000000000000000000e+01
2.400000000000000050e-02,0.000000000000000000e+00,1.928034418382065951e+01,3.148195781749134881e+01,1.630470187861488007e+00
2.400000000000000050e-02,1.000000000000000000e+00,4.078568091872923418e+01,-1.000000000000000000e+01,4.000000000000000000e+01
2.500000000000000139e-02,0.000000000000000000e+00,-2.137138001322519898e+01,2.259046464149916389e+00,1.552685873995790278e+00
2.500000000000000139e-02,1.000000000000000000e+00,2.238589984378356235e+01,2.000000000000000000e+01,0.000000000000000000e+00
2.600000000000000228e-02,0.000000000000000000e+00,2.065185613843866719e+01,3.272578017513151138e+00,2.922467799179762515e+00
2.600000000000000228e-02,1.000000000000000000e+00,9.194878480185600722e+01,2.000000000000000000e+01,9.000000000000000000e+01
2.699999999999999969e-02,0.000000000000000000e+00,3.875047228371383490e+00,3.287356828964554722e+01,2.273900730582403718e+00
2.699999999999999969e-02,1.000000000000000000e+00,4.143691151666814676e+01,-1.000000000000000000e+01,4.000000000000000000e+01
2.800000000000000058e-02,0.000000000000000000e+00,4.577645879614858693e+00,1.984703509835975055e+01,7.785019968172353089e-01
2.800000000000000058e-02,1.000000000000000000e+00,2.136108010330985607e+01,2.000000000000000000e+01,0.000000000000000000e+00
2.900000000000000147e-02,0.000000000000000000e+00,3.907227800140633533e+00,-4.842835104460167628e+00,2.858020991604739436e+00
2.900000000000000147e-02,1.000000000000000000e+00,9.138027555291409953e+01,2.000000000000000000e+01,9.000000000000000000e+01
2.999999999999999889e-02,0.000000000000000000e+00,1.257218741075937629e+01,-8.473313658949260585e+00,1.875014177497091206e+00
2.999999999999999889e-02,1.000000000000000000e+00,4.091150935644908770e+01,-1.000000000000000000e+01,4.000000000000000000e+01
3.099999999999999978e-02,0.000000000000000000e+00,1.087463044783724264e+01,2.346582799880684433e+01,2.973405596658561745e+00
3.099999999999999978e-02,1.000000000000000000e+00,1.989122435427555047e+01,2.000000000000000000e+01,0.000000000000000000e+00
3.200000000000000067e-02,0.000000000000000000e+00,1.173313542865747294e+01,-1.029989691279555508e+01,3.082314964208544339e+00
3.200000000000000067e-02,1.000000000000000000e+00,9.180764795770863884e+01,2.000000000000000000e+01,9.000000000000000000e+01
3.300000000000000155e-02,0.000000000000000000e+00,1.840617334836019481e+01,2.074428371543346117e+01,2.569051053967775111e+00
3.300000000000000155e-02,1.000000000000000000e+00,4.160310725360331219e+01,-1.000000000000000000e+01,4.000000000000000000e+01
3.400000000000000244e-02,0.000000000000000000e+00,-1.296368645930558117e+01,2.985563910372933805e+01,2.368365867150094672e+00
3.400000000000000244e-02,1.000000000000000000e+00,1.891199486844449140e+01,2.000000000000000000e+01,0.000000000000000000e+00
3.500000000000000333e-02,0.000000000000000000e+00,-1.023815531524597588e+01,-3.267106498015325045e+00,2.712528647608924537e+00
3.500000000000000333e-02,1.000000000000000000e+00,9.340571007403880799e+01,2.000000000000000000e+01,9.000000000000000000e+01
3.600000000000000422e-02,0.000000000000000000e+00,1.632037784323682672e+01,9.418275891377820841e-01,1.332603665365792001e+00
3.600000000000000422e-02,1.000000000000000000e+00,4.058223309551085123e+01,-1.000000000000000000e+01,4.000000000000000000e+01
3.699999999999999817e-02,0.000000000000000000e+00,9.580086611590203916e+00,1.669200155709117439e+01,1.877022366846746504e+00
3.699999999999999817e-02,1.000000000000000000e+00,1.730018278186700442e+01,2.000000000000000000e+01,0.000000000000000000e+00
3.799999999999999906e-02,0.000000000000000000e+00,8.998747156642778577e+00,-9.154608238102502682e+00,1.797046904167819426e+00
3.799999999999999906e-02,1.000000000000000000e+00,9.086149229491735468e+01,2.000000000000000000e+01,9.000000000000000000e+01
3.899999999999999994e-02,0.000000000000000000e+00,9.521493264872130879e+00,1.414099638117856017e+01,9.506474428434043000e-01
3.899999999999999994e-02,1.000000000000000000e+00,3.996581077584345820e+01,-1.000000000000000000e+01,4.000000000000000000e+01
4.000000000000000083e-02,0.000000000000000000e+00,1.358655331150140100e+01,2.423249072566322582e+01,1.454931851305277579e+00
4.000000000000000083e-02,1.000000000000000000e+00,1.951354402252016129e+01,2.000000000000000000e+01,0.000000000000000000e+00
4.100000000000000172e-02,0.000000000000000000e+00,6.631003307582387762e+00,2.414868672798792915e+00,2.517691194445092151e+00
4.100000000000000172e-02,1.000000000000000000e+00,9.169993978462512985e+01,2.000000000000000000e+01,9.000000000000000000e+01
4.200000000000000261e-02,0.000000000000000000e+00,1.114153462448776466e+01,-6.942217127429017864e-01,1.752302065410448417e+00
4.200000000000000261e-02,1.000000000000000000e+00,4.159098733329283704e+01,-1.000000000000000000e+01,4.000000000000000000e+01
4.300000000000000350e-02,0.000000000000000000e+00,1.383421479534175091e+01,1.084698062729435186e+01,1.008207223306640810e-01
4.300000000000000350e-02,1.000000000000000000e+00,2.103153151582835889e+01,2.000000000000000000e+01,0.000000000000000000e+00
4.399999999999999745e-02,0.000000000000000000e+00,2.781073990637380078e+01,1.302173900647315818e+01,2.780228481259346296e+00
4.399999999999999745e-02,1.000000000000000000e+00,9.202721477271165895e+01,2.000000000000000000e+01,9.000000000000000000e+01
4.499999999999999833e-02,0.000000000000000000e+00,1.071546584184714135e+01,1.506885485454218809e+01,2.001255147836083381e+00
4.499999999999999833e-02,1.000000000000000000e+00,4.135724416262470271e+01,-1.000000000000000000e+01,4.000000000000000000e+01
4.599999999999999922e-02,0.000000000000000000e+00,1.423822193024002658e+01,1.799502904601397546e+01,1.912892891433128240e+00
4.599999999999999922e-02,1.000000000000000000e+00,1.959591755149300241e+01,2.000000000000000000e+01,0.000000000000000000e+00
4.700000000000000011e-02,0.000000000000000000e+00,1.447011549397638319e+01,7.983647306226379747e+00,8.811906874886203944e-01
4.700000000000000011e-02,1.000000000000000000e+00,8.888909709314542340e+01,2.000000000000000000e+01,9.000000000000000000e+01
4.800000000000000100e-02,0.000000000000000000e+00,-2.789528392462191420e+00,2.358889867340074886e+00,1.634816965497911223e+00
4.800000000000000100e-02,1.000000000000000000e+00,4.091778831097676061e+01,-1.000000000000000000e+01,4.000000000000000000e+01
4.900000000000000189e-02,0.000000000000000000e+00,1.984169684841167225e+01,1.550348723192604083e+01,9.933419446669096153e-01
4.900000000000000189e-02,1.000000000000000000e+00,1.911822669864777779e+01,2.000000000000000000e+01,0.000000000000000000e+00
5.000000000000000278e-02,0.000000000000000000e+00,1.465442529952116502e+01,2.992933905719819876e+01,8.749934114184472200e-01
5.000000000000000278e-02,1.000000000000000000e+00,9.272134290718958027e+01,2.000000000000000000e+01,9.000000000000000000e+01
5.100000000000000366e-02,0.000000000000000000e+00,-1.652341535272579165e+01,1.276612083985046375e+01,2.862750632917586913e+00
5.100000000000000366e-02,1.000000000000000000e+00,4.117896052769964399e+01,-1.000000000000000000e+01,4.000000000000000000e+01
5.200000000000000455e-02,0.000000000000000000e+00,-1.088509462676490180e-01,2.098525580649545219e+01,2.095696416208833845e+00
5.200000000000000455e-02,1.000000000000000000e+00,1.931590626199504257e+01,2.000000000000000000e+01,0.000000000000000000e+00
5.299999999999999850e-02,0.000000000000000000e+00,1.670993603119442561e+00,1.996368760474769033e+01,2.350084453063047807e+00
5.299999999999999850e-02,1.000000000000000000e+00,9.277396699175123729e+01,2.000000000000000000e+01,9.000000000000000000e+01
5.399999999999999939e-02,0.000000000000000000e+00,-1.017372757227217761e+00,5.650075817669527822e+00,2.787147865355075638e+00
5.399999999999999939e-02,1.000000000000000000e+00,3.930062952772967577e+01,-1.000000000000000000e+01,4.000000000000000000e+01
5.500000000000000028e-02,0.000000000000000000e+00,1.606954669946001246e+01,3.123763136548458164e+01,2.081811571846242437e+00
5.500000000000000028e-02,1.000000000000000000e+00,2.058320865168267844e+01,2.000000000000000000e+01,0.000000000000000000e+00
5.600000000000000117e-02,0.000000000000000000e+00,-9.488715910041685575e+00,1.513554770788530845e+01,2.178707371683393568e+00
5.600000000000000117e-02,1.000000000000000000e+00,9.287581334206034001e+01,2.000000000000000000e+01,9.000000000000000000e+01
5.700000000000000205e-02,0.000000000000000000e+00,7.065171624536024986e+00,2.019090098140240030e+01,1.684885414937099313e+00
5.700000000000000205e-02,1.000000000000000000e+00,4.093805564416771858e+01,-1.000000000000000000e+01,4.000000000000000000e+01
5.800000000000000294e-02,0.000000000000000000e+00,-9.617955641773519915e+00,8.409867357231888718e+00,1.398855337719740799e+00
5.800000000000000294e-02,1.000000000000000000e+00,2.033018457811568425e+01,2.000000000000000000e+01,0.000000000000000000e+00
5.900000000000000383e-02,0.000000000000000000e+00,1.006782960760850543e+01,5.802400572281900537e+00,-1.042004407825600776e-01
5.900000000000000383e-02,1.000000000000000000e+00,9.073225743496675477e+01,2.000000000000000000e+01,9.000000000000000000e+01
5.999999999999999778e-02,0.000000000000000000e+00,3.802062988577503688e-02,-6.832458649287406871e+00,7.665728865495438082e-01
5.999999999999999778e-02,1.000000000000000000e+00,4.236344163662231921e+01,-1.000000000000000000e+01,4.000000000000000000e+01
6.099999999999999867e-02,0.000000000000000000e+00,5.027900767928805692e+00,-8.564498705237234333e+00,3.755269545250838892e+00
6.099999999999999867e-02,1.000000000000000000e+00,2.007363609418177219e+01,2.000000000000000000e+01,0.000000000000000000e+00
6.199999999999999956e-02,0.000000000000000000e+00,2.268138205820280007e+01,-2.455404367519378184e+00,3.433431387172872107e+00
6.199999999999999956e-02,1.000000000000000000e+00,9.151887595150235200e+01,2.000000000000000000e+01,9.000000000000000000e+01
6.300000000000000044e-02,0.000000000000000000e+00,1.627129387135375538e+01,1.267649008359880547e+01,6.201684571543064628e-01
6.300000000000000044e-02,1.000000000000000000e+00,4.220956856124681167e+01,-1.000000000000000000e+01,4.000000000000000000e+01
6.400000000000000133e-02,0.000000000000000000e+00,2.242773959474645551e+01,6.519292078329915974e+00,1.485783451047576476e+00
6.400000000000000133e-02,1.000000000000000000e+00,1.889871248327875719e+01,2.000000000000000000e+01,0.000000000000000000e+00
6.500000000000000222e-02,0.000000000000000000e+00,1.184172347263852565e+01,1.949636244933699913e+00,3.305681840970132512e+00
6.500000000000000222e-02,1.000000000000000000e+00,9.079914435556241870e+01,2.000000000000000000e+01,9.000000000000000000e+01
6.600000000000000311e-02,0.000000000000000000e+00,1.255340715847953525e+01,1.564374969292653006e+01,4.557563089748933649e+00
6.600000000000000311e-02,1.000000000000000000e+00,4.083549042589515921e+01,-1.000000000000000000e+01,4.000000000000000000e+01
6.700000000000000400e-02,0.000000000000000000e+00,1.963576001919737735e+01,-4.682428828959213973e+00,1.610154039094099598e+00
6.700000000000000400e-02,1.000000000000000000e+00,1.980314460249267583e+01,2.000000000000000000e+01,0.000000000000000000e+00
6.800000000000000488e-02,0.000000000000000000e+00,1.110754468373711390e+01,1.920212811003266040e+01,2.611326186435564800e+00
6.800000000000000488e-02,1.000000000000000000e+00,9.176787738011947226e+01,2.000000000000000000e+01,9.000000000000000000e+01
6.900000000000000577e-02,0.000000000000000000e+00,3.502429038170006237e+01,5.300872331343304822e-01,2.503253627904256984e+00
6.900000000000000577e-02,1.000000000000000000e+00,4.135752902383516982e+01,-1.000000000000000000e+01,4.000000000000000000e+01
7.000000000000000666e-02,0.000000000000000000e+00,2.332189696728859474e+01,1.740773014793133200e+01,2.117844133145811991e-01
7.000000000000000666e-02,1.000000000000000000e+00,1.734115883264564317e+01,2.000000000000000000e+01,0.000000000000000000e+00
7.100000000000000755e-02,0.000000000000000000e+00,2.027816075593575107e+01,1.766655146708610857e+01,1.985400929793398328e+00
7.100000000000000755e-02,1.000000000000000000e+00,9.268885675886380682e+01,2.000000000000000000e+01,9.000000000000000000e+01
7.200000000000000844e-02,0.000000000000000000e+00,1.621810588724353153e+01,8.521416270691695161e+00,-2.273068050540536511e-01
7.200000000000000844e-02,1.000000000000000000e+00,4.173462382505000789e+01,-1.000000000000000000e+01,4.000000000000000000e+01
7.299999999999999545e-02,0.000000000000000000e+00,1.745736360844212953e+01,1.318564131614597734e+01,2.464786230911717446e+00
7.299999999999999545e-02,1.000000000000000000e+00,2.083735122265379403e+01,2.000000000000000000e+01,0.000000000000000000e+00
7.399999999999999634e-02,0.000000000000000000e+00,2.468748123053802246e+01,1.067701021575438780e+01,1.031762905164153032e+00
7.399999999999999634e-02,1.000000000000000000e+00,9.105275016275068367e+01,2.000000000000000000e+01,9.000000000000000000e+01
7.499999999999999722e-02,0.000000000000000000e+00,-1.092153727681770103e+00,4.129310118701857490e+00,1.784256742271960405e+00
7.499999999999999722e-02,1.000000000000000000e+00,4.153290917553469797e+01,-1.000000000000000000e+01,4.000000000000000000e+01
7.599999999999999811e-02,0.000000000000000000e+00,1.367950517078244310e+01,2.908675501512550809e+01,1.565260324963964722e+00
7.599999999999999811e-02,1.000000000000000000e+00,2.060763693174554234e+01,2.000000000000000000e+01,0.000000000000000000e+00
7.699999999999999900e-02,0.000000000000000000e+00,3.470955987592233782e+00,2.038853356964333585e+01,3.390013813066268256e+00
7.699999999999999900e-02,1.000000000000000000e+00,9.283794636601477634e+01,2.000000000000000000e+01,9.000000000000000000e+01
7.799999999999999989e-02,0.000000000000000000e+00,-1.324076185785514070e+01,-2.749734642459848999e+00,2.316489552385606387e+00
7.799999999999999989e-02,1.000000000000000000e+00,3.896114601056513038e+01,-1.000000000000000000e+01,4.000000000000000000e+01
7.900000000000000078e-02,0.000000000000000000e+00,7.427712698471462538e+00,5.934064744208322750e+00,2.321252831277892170e+00
7.900000000000000078e-02,1.000000000000000000e+00,1.929345188644318299e+01,2.000000000000000000e+01,0.000000000000000000e+00
8.000000000000000167e-02,0.000000000000000000e+00,1.508288602792439548e+01,-1.029467829335366957e+00,1.392274550570435920e+00
8.000000000000000167e-02,1.000000000000000000e+00,9.162841794980273846e+01,2.000000000000000000e+01,9.000000000000000000e+01
8.100000000000000255e-02,0.000000000000000000e+00,1.057426791407850963e+01,1.277205063664490936e+01,3.285533902440901599e+00
8.100000000000000255e-02,1.000000000000000000e+00,4.111052359620423147e+01,-1.000000000000000000e+01,4.000000000000000000e+01
8.200000000000000344e-02,0.000000000000000000e+00,-7.262309302421293467e+00,1.083439897101065874e+01,3.445831878663346615e+00
8.200000000000000344e-02,1.000000000000000000e+00,2.032113454649095630e+01,2.000000000000000000e+01,0.000000000000000000e+00
8.300000000000000433e-02,0.000000000000000000e+00,-1.651261034486475765e+00,1.813273665139156421e+01,1.318643139283137700e+00
8.300000000000000433e-02,1.000000000000000000e+00,9.310116578381678210e+01,2.000000000000000000e+01,9.000000000000000000e+01
8.400000000000000522e-02,0.000000000000000000e+00,7.872494073857014385e+00,2.295024198934915916e+01,3.786369993765840380e+00
8.400000000000000522e-02,1.000000000000000000e+00,4.355689813432822888e+01,-1.000000000000000000e+01,4.000000000000000000e+01
8.500000000000000611e-02,0.000000000000000000e+00,1.865973322013258695e+01,2.019710002335781951e+01,1.244280715537862791e+00
8.500000000000000611e-02,1.000000000000000000e+00,1.846186780409645678e+01,2.000000000000000000e+01,0.000000000000000000e+00
8.600000000000000699e-02,0.000000000000000000e+00,1.644035589752037652e+01,5.987715472450318543e+00,7.134199916023942212e-01
8.600000000000000699e-02,1.000000000000000000e+00,9.274344481885651703e+01,2.000000000000000000e+01,9.000000000000000000e+01
8.700000000000000788e-02,0.000000000000000000e+00,7.723221558646766738e+00,-1.257950100057076526e+00,4.143752627932056676e+00
8.700000000000000788e-02,1.000000000000000000e+00,4.220903240375246668e+01,-1.000000000000000000e+01,4.000000000000000000e+01
8.799999999999999489e-02,0.000000000000000000e+00,2.508026076575012553e+01,1.177335015303951238e+01,1.968033640782571592e+00
8.799999999999999489e-02,1.000000000000000000e+00,1.995028820769342559e+01,2.000000000000000000e+01,0.000000000000000000e+00
8.899999999999999578e-02,0.000000000000000000e+00,7.703484938103423829e+00,-2.656896899354474151e+00,4.081188319296502609e-01
8.899999999999999578e-02,1.000000000000000000e+00,9.093104370396416414e+01,2.000000000000000000e+01,9.000000000000000000e+01
8.999999999999999667e-02,0.000000000000000000e+00,2.175345045706968961e-01,6.419271556104442666e+00,1.518343134396435978e-01
8.999999999999999667e-02,1.000000000000000000e+00,4.081545985935476750e+01,-1.000000000000000000e+01,4.000000000000000000e+01
9.099999999999999756e-02,0.000000000000000000e+00,1.124424288956864970e+01,9.355247621333257158e+00,-1.034710057752601386e-01
9.099999999999999756e-02,1.000000000000000000e+00,1.978157913949480218e+01,2.000000000000000000e+01,0.000000000000000000e+00
9.199999999999999845e-02,0.000000000000000000e+00,-1.001390038791170412e+01,8.023065636404204781e+00,2.038687592493756640e+00
9.199999999999999845e-02,1.000000000000000000e+00,9.273246608600027230e+01,2.000000000000000000e+01,9.000000000000000000e+01
9.299999999999999933e-02,0.000000000000000000e+00,2.147795908129824838e+01,-2.441011340588890022e-01,5.168799847298319872e-01
9.299999999999999933e-02,1.000000000000000000e+00,4.277697459366007848e+01,-1.000000000000000000e+01,4.000000000000000000e+01
9.400000000000000022e-02,0.000000000000000000e+00,1.671168387819017553e+01,9.326192730561707833e+00,7.442850865412964367e-02
9.400000000000000022e-02,1.000000000000000000e+00,2.073555056560200427e+01,2.000000000000000000e+01,0.000000000000000000e+00
9.500000000000000111e-02,0.000000000000000000e+00,3.236254917980145507e+01,2.031418003580036213e+01,9.357911744789643160e-01
9.500000000000000111e-02,1.000000000000000000e+00,9.266000153646785975e+01,2.000000000000000000e+01,9.000000000000000000e+01
9.600000000000000200e-02,0.000000000000000000e+00,9.182555034149572748e+00,-7.706668153085349360e+00,2.227014416302564470e+00
9.600000000000000200e-02,1.000000000000000000e+00,4.028263362711366824e+01,-1.000000000000000000e+01,4.000000000000000000e+01
9.700000000000000289e-02,0.000000000000000000e+00,1.634205073328574542e+01,1.567557274971665748e+01,2.383511190283116754e+00
9.700000000000000289e-02,1.000000000000000000e+00,1.968082487697772720e+01,2.000000000000000000e+01,0.000000000000000000e+00
9.800000000000000377e-02,0.000000000000000000e+00,2.643938065036234519e+01,1.193471950175282892e+01,2.738888881641637685e+00
9.800000000000000377e-02,1.000000000000000000e+00,9.211431056328169120e+01,2.000000000000000000e+01,9.000000000000000000e+01
9.900000000000000466e-02,0.000000000000000000e+00,2.466153910894229284e+01,-9.873472498036797163e-01,9.173306358354137435e-01
9.900000000000000466e-02,1.000000000000000000e+00,4.295215035751874666e+01,-1.000000000000000000e+01,4.000000000000000000e+01
1.000000000000000056e-01,0.000000000000000000e+00,6.193873963088880608e+00,2.529228527611921962e+01,2.712112162509961344e+00
1.000000000000000056e-01,1.000000000000000000e+00,2.056299545430363196e+01,2.000000000000000000e+01,0.000000000000000000e+00
1.010000000000000064e-01,0.000000000000000000e+00,-1.900677334521375439e+00,2.715231247727915331e+01,5.236167212776554614e-01
1.010000000000000064e-01,1.000000000000000000e+00,9.209579993711209056e+01,2.000000000000000000e+01,9.000000000000000000e+01
1.020000000000000073e-01,0.000000000000000000e+00,1.605534286031145896e+01,1.822624543839025080e+01,2.799435157888130021e+00
1.020000000000000073e-01,1.000000000000000000e+00,4.140593301837176909e+01,-1.000000000000000000e+01,4.000000000000000000e+01
1.030000000000000082e-01,0.000000000000000000e+00,1.426176519864088377e+01,6.082027494337843621e+00,1.475002429524831182e+00
1.030000000000000082e-01,1.000000000000000000e+00,2.117088284738191817e+01,2.000000000000000000e+01,0.000000000000000000e+00
1.040000000000000091e-01,0.000000000000000000e+00,2.293089814753131961e+01,3.015876199658791634e+01,8.213673613246318395e-01
1.040000000000000091e-01,1.000000000000000000e+00,9.049250274527064164e+01,2.000000000000000000e+01,9.000000000000000000e+01
1.049999999999999961e-01,0.000000000000000000e+00,1.309894985967747694e+01,1.944475707593277392e+01,1.098704491594491017e+00
1.049999999999999961e-01,1.000000000000000000e+00,4.166012890864615059e+01,-1.000000000000000000e+01,4.000000000000000000e+01
1.059999999999999970e-01,0.000000000000000000e+00,1.304652578522633810e+01,1.663427539453837412e+01,7.943905254314882480e-01
1.059999999999999970e-01,1.000000000000000000e+00,2.188750864172357424e+01,2.000000000000000000e+01,0.000000000000000000e+00
1.069999999999999979e-01,0.000000000000000000e+00,-2.895832865491588137e+00,1.335330642932393985e+01,-1.255398428378247111e-01
1.069999999999999979e-01,1.000000000000000000e+00,9.252783650435353024e+01,2.000000000000000000e+01,9.000000000000000000e+01
1.079999999999999988e-01,0.000000000000000000e+00,5.589778651200799864e+00,2.296829814867358621e+01,2.449748906558394168e+00
1.079999999999999988e-01,1.000000000000000000e+00,4.233529184891651198e+01,-1.000000000000000000e+01,4.000000000000000000e+01
1.089999999999999997e-01,0.000000000000000000e+00,3.228475290726333213e+00,6.175428818598163616e+00,4.336059732718766657e-01
1.089999999999999997e-01,1.000000000000000000e+00,2.009237270226587313e+01,2.000000000000000000e+01,0.000000000000000000e+00
1.100000000000000006e-01,0.000000000000000000e+00,1.926450463626638054e+01,1.488043889288966071e+01,4.709649332752467998e+00
1.100000000000000006e-01,1.000000000000000000e+00,9.029364069065948684e+01,2.000000000000000000e+01,9.000000000000000000e+01
1.110000000000000014e-01,0.000000000000000000e+00,8.086815026645888693e+00,2.094542016256275474e+01,1.742394409500190644e+00
1.110000000000000014e-01,1.000000000000000000e+00,4.257068964395388377e+01,-1.000000000000000000e+01,4.000000000000000000e+01
1.120000000000000023e-01,0.000000000000000000e+00,2.931416376984689265e+00,3.142754367207898625e+01,2.313336696497916289e+00
1.120000000000000023e-01,1.000000000000000000e+00,1.968684471533096669e+01,2.000000000000000000e+01,0.000000000000000000e+00
1.130000000000000032e-01,0.000000000000000000e+00,2.930481394905052639e+01,1.694391642902547090e+01,-1.666698283224818944e-01
1.130000000000000032e-01,1.000000000000000000e+00,9.252630885750400580e+01,2.000000000000000000e+01,9.000000000000000000e+01
1.140000000000000041e-01,0.000000000000000000e+00,1.410424851014805370e+01,2.094944725136308961e+01,7.304006891427472503e-01
1.140000000000000041e-01,1.000000000000000000e+00,4.157725708966766121e+01,-1.000000000000000000e+01,4.000000000000000000e+01
1.150000000000000050e-01,0.000000000000000000e+00,1.917705343251805061e+01,-9.257813503760248253e+00,2.094006022976779846e+00
